"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","155","Get category by ID","tests.categories","Fri Oct 31 21:07:23 MSK 2025","passed","Fri Oct 31 21:07:23 MSK 2025","TestCategories","test_categories","",""
"","151","Delete product","tests.products","Fri Oct 31 21:07:39 MSK 2025","passed","Fri Oct 31 21:07:40 MSK 2025","TestProducts","test_products","",""
"","338","Update product with invalid data fails","tests.products","Fri Oct 31 21:07:34 MSK 2025","failed","Fri Oct 31 21:07:34 MSK 2025","TestProducts","test_products","",""
"","788","Getting products","tests.products","Fri Oct 31 21:07:40 MSK 2025","passed","Fri Oct 31 21:07:41 MSK 2025","TestProducts","test_products","",""
"","691","Create product","tests.products","Fri Oct 31 21:07:28 MSK 2025","passed","Fri Oct 31 21:07:28 MSK 2025","TestProducts","test_products","",""
"","459","Get locations by origin","tests.locations","Fri Oct 31 21:07:28 MSK 2025","passed","Fri Oct 31 21:07:28 MSK 2025","TestLocations","test_locations","",""
"","476","Upload file","tests.files","Fri Oct 31 21:07:25 MSK 2025","passed","Fri Oct 31 21:07:26 MSK 2025","TestFiles","test_files","",""
"","563","Create category with invalid data fails","tests.categories","Fri Oct 31 21:07:21 MSK 2025","passed","Fri Oct 31 21:07:22 MSK 2025","TestCategories","test_categories","",""
"","165","Update user with invalid data fails","tests.users","Fri Oct 31 21:07:44 MSK 2025","passed","Fri Oct 31 21:07:44 MSK 2025","TestUsers","test_users","",""
"","341","Update user with invalid data fails","tests.users","Fri Oct 31 21:07:44 MSK 2025","broken","Fri Oct 31 21:07:44 MSK 2025","TestUsers","test_users","",""
"","895","Create user with invalid data fails","tests.users","Fri Oct 31 21:07:42 MSK 2025","passed","Fri Oct 31 21:07:43 MSK 2025","TestUsers","test_users","",""
"","338","Update category with invalid data fails","tests.categories","Fri Oct 31 21:07:22 MSK 2025","broken","Fri Oct 31 21:07:23 MSK 2025","TestCategories","test_categories","",""
"","165","Get user by ID","tests.users","Fri Oct 31 21:07:42 MSK 2025","passed","Fri Oct 31 21:07:42 MSK 2025","TestUsers","test_users","",""
"","454","Get locations with limit","tests.locations","Fri Oct 31 21:07:25 MSK 2025","passed","Fri Oct 31 21:07:26 MSK 2025","TestLocations","test_locations","",""
"","802","Getting users","tests.users","Fri Oct 31 21:07:45 MSK 2025","passed","Fri Oct 31 21:07:46 MSK 2025","TestUsers","test_users","",""
"","391","Update product","tests.products","Fri Oct 31 21:07:37 MSK 2025","failed","Fri Oct 31 21:07:37 MSK 2025","TestProducts","test_products","",""
"","455","Refreshing tokens with an invalid token returns an error","tests.authentication","Fri Oct 31 21:07:25 MSK 2025","passed","Fri Oct 31 21:07:26 MSK 2025","TestAuthentication","test_authentication","",""
"","151","Existing email is unavailable","tests.users","Fri Oct 31 21:07:46 MSK 2025","passed","Fri Oct 31 21:07:46 MSK 2025","TestUsers","test_users","",""
"","666","Create user with invalid data fails","tests.users","Fri Oct 31 21:07:41 MSK 2025","passed","Fri Oct 31 21:07:41 MSK 2025","TestUsers","test_users","",""
"","584","Create product with invalid data fails","tests.products","Fri Oct 31 21:07:31 MSK 2025","passed","Fri Oct 31 21:07:32 MSK 2025","TestProducts","test_products","",""
"","463","Get locations","tests.locations","Fri Oct 31 21:07:27 MSK 2025","passed","Fri Oct 31 21:07:28 MSK 2025","TestLocations","test_locations","",""
"","155","Update user with invalid data fails","tests.users","Fri Oct 31 21:07:45 MSK 2025","passed","Fri Oct 31 21:07:45 MSK 2025","TestUsers","test_users","",""
"","155","Update product with invalid data fails","tests.products","Fri Oct 31 21:07:38 MSK 2025","passed","Fri Oct 31 21:07:38 MSK 2025","TestProducts","test_products","",""
"","152","Get file","tests.files","Fri Oct 31 21:07:27 MSK 2025","passed","Fri Oct 31 21:07:27 MSK 2025","TestFiles","test_files","",""
"","157","Update category with invalid data fails","tests.categories","Fri Oct 31 21:07:25 MSK 2025","passed","Fri Oct 31 21:07:25 MSK 2025","TestCategories","test_categories","",""
"","656","Create product with invalid data fails","tests.products","Fri Oct 31 21:07:31 MSK 2025","passed","Fri Oct 31 21:07:32 MSK 2025","TestProducts","test_products","",""
"","153","Non-existing email is available","tests.users","Fri Oct 31 21:07:46 MSK 2025","failed","Fri Oct 31 21:07:46 MSK 2025","TestUsers","test_users","",""
"","695","Create product with invalid data fails","tests.products","Fri Oct 31 21:07:33 MSK 2025","passed","Fri Oct 31 21:07:34 MSK 2025","TestProducts","test_products","",""
"","157","Get category by slug","tests.categories","Fri Oct 31 21:07:19 MSK 2025","passed","Fri Oct 31 21:07:20 MSK 2025","TestCategories","test_categories","",""
"","477","Login with invalid credentials","tests.authentication","Fri Oct 31 21:07:20 MSK 2025","passed","Fri Oct 31 21:07:21 MSK 2025","TestAuthentication","test_authentication","",""
"","155","Update user with invalid data fails","tests.users","Fri Oct 31 21:07:45 MSK 2025","passed","Fri Oct 31 21:07:45 MSK 2025","TestUsers","test_users","",""
"","155","Get product by ID","tests.products","Fri Oct 31 21:07:32 MSK 2025","failed","Fri Oct 31 21:07:32 MSK 2025","TestProducts","test_products","",""
"","153","Delete category","tests.categories","Fri Oct 31 21:07:24 MSK 2025","passed","Fri Oct 31 21:07:24 MSK 2025","TestCategories","test_categories","",""
"","654","Getting categories","tests.categories","Fri Oct 31 21:07:25 MSK 2025","passed","Fri Oct 31 21:07:25 MSK 2025","TestCategories","test_categories","",""
"","614","Refreshing tokens with a valid token returns a new token pair","tests.authentication","Fri Oct 31 21:07:24 MSK 2025","passed","Fri Oct 31 21:07:25 MSK 2025","TestAuthentication","test_authentication","",""
"","155","Update product with invalid data fails","tests.products","Fri Oct 31 21:07:39 MSK 2025","passed","Fri Oct 31 21:07:39 MSK 2025","TestProducts","test_products","",""
"","694","Create product with invalid data fails","tests.products","Fri Oct 31 21:07:29 MSK 2025","passed","Fri Oct 31 21:07:30 MSK 2025","TestProducts","test_products","",""
"","634","Create user","tests.users","Fri Oct 31 21:07:39 MSK 2025","passed","Fri Oct 31 21:07:39 MSK 2025","TestUsers","test_users","",""
"","416","Update product with invalid data fails","tests.products","Fri Oct 31 21:07:35 MSK 2025","failed","Fri Oct 31 21:07:36 MSK 2025","TestProducts","test_products","",""
"","154","Update product with invalid data fails","tests.products","Fri Oct 31 21:07:38 MSK 2025","passed","Fri Oct 31 21:07:39 MSK 2025","TestProducts","test_products","",""
"","176","Update category with invalid data fails","tests.categories","Fri Oct 31 21:07:24 MSK 2025","failed","Fri Oct 31 21:07:24 MSK 2025","TestCategories","test_categories","",""
"","803","Create product with invalid data fails","tests.products","Fri Oct 31 21:07:27 MSK 2025","passed","Fri Oct 31 21:07:28 MSK 2025","TestProducts","test_products","",""
