"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","235","Create user with invalid data fails","tests.users","Tue Nov 04 18:05:10 UTC 2025","passed","Tue Nov 04 18:05:10 UTC 2025","TestUsers","test_users","",""
"","26","Update product with invalid data fails","tests.products","Tue Nov 04 18:05:10 UTC 2025","passed","Tue Nov 04 18:05:10 UTC 2025","TestProducts","test_products","",""
"","15","Update user with invalid data fails","tests.users","Tue Nov 04 18:05:12 UTC 2025","passed","Tue Nov 04 18:05:12 UTC 2025","TestUsers","test_users","",""
"","257","Create product with invalid data fails","tests.products","Tue Nov 04 18:05:06 UTC 2025","passed","Tue Nov 04 18:05:06 UTC 2025","TestProducts","test_products","",""
"","46","Get user with an invalid ID fails","tests.users","Tue Nov 04 18:05:11 UTC 2025","passed","Tue Nov 04 18:05:11 UTC 2025","TestUsers","test_users","",""
"","281","Create product with invalid data fails","tests.products","Tue Nov 04 18:05:07 UTC 2025","passed","Tue Nov 04 18:05:07 UTC 2025","TestProducts","test_products","",""
"","250","Create user","tests.users","Tue Nov 04 18:05:09 UTC 2025","passed","Tue Nov 04 18:05:09 UTC 2025","TestUsers","test_users","",""
"","49","Login with invalid credentials","tests.authentication","Tue Nov 04 18:05:02 UTC 2025","passed","Tue Nov 04 18:05:02 UTC 2025","TestAuthentication","test_authentication","",""
"","12","Update category with invalid data fails","tests.categories","Tue Nov 04 18:05:04 UTC 2025","failed","Tue Nov 04 18:05:04 UTC 2025","TestCategories","test_categories","",""
"","251","Create product with invalid data fails","tests.products","Tue Nov 04 18:05:07 UTC 2025","passed","Tue Nov 04 18:05:08 UTC 2025","TestProducts","test_products","",""
"","14","Update user with invalid data fails","tests.users","Tue Nov 04 18:05:12 UTC 2025","passed","Tue Nov 04 18:05:12 UTC 2025","TestUsers","test_users","",""
"","11","Non-existing email is available","tests.users","Tue Nov 04 18:05:12 UTC 2025","failed","Tue Nov 04 18:05:12 UTC 2025","TestUsers","test_users","",""
"","227","Create user with invalid data fails","tests.users","Tue Nov 04 18:05:11 UTC 2025","passed","Tue Nov 04 18:05:11 UTC 2025","TestUsers","test_users","",""
"","232","Create product","tests.products","Tue Nov 04 18:05:04 UTC 2025","passed","Tue Nov 04 18:05:04 UTC 2025","TestProducts","test_products","",""
"","244","Create product with invalid data fails","tests.products","Tue Nov 04 18:05:08 UTC 2025","passed","Tue Nov 04 18:05:08 UTC 2025","TestProducts","test_products","",""
"","10","Delete category","tests.categories","Tue Nov 04 18:05:04 UTC 2025","passed","Tue Nov 04 18:05:04 UTC 2025","TestCategories","test_categories","",""
"","269","Create category","tests.categories","Tue Nov 04 18:05:02 UTC 2025","passed","Tue Nov 04 18:05:03 UTC 2025","TestCategories","test_categories","",""
"","77","Getting products","tests.products","Tue Nov 04 18:05:09 UTC 2025","passed","Tue Nov 04 18:05:09 UTC 2025","TestProducts","test_products","",""
"","35","Get locations","tests.locations","Tue Nov 04 18:05:04 UTC 2025","passed","Tue Nov 04 18:05:04 UTC 2025","TestLocations","test_locations","",""
"","52","Refreshing tokens with an invalid token returns an error","tests.authentication","Tue Nov 04 18:05:02 UTC 2025","passed","Tue Nov 04 18:05:02 UTC 2025","TestAuthentication","test_authentication","",""
