"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31","Get user by ID","tests.users","Wed Nov 05 10:27:40 UTC 2025","passed","Wed Nov 05 10:27:40 UTC 2025","TestUsers","test_users","",""
"","146","Getting users","tests.users","Wed Nov 05 10:27:41 UTC 2025","passed","Wed Nov 05 10:27:41 UTC 2025","TestUsers","test_users","",""
"","33","Get category by ID","tests.categories","Wed Nov 05 10:27:29 UTC 2025","passed","Wed Nov 05 10:27:29 UTC 2025","TestCategories","test_categories","",""
"","318","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:33 UTC 2025","passed","Wed Nov 05 10:27:33 UTC 2025","TestProducts","test_products","",""
"","113","Update user","tests.users","Wed Nov 05 10:27:40 UTC 2025","passed","Wed Nov 05 10:27:40 UTC 2025","TestUsers","test_users","",""
"","319","Update category with invalid data fails","tests.categories","Wed Nov 05 10:27:31 UTC 2025","broken","Wed Nov 05 10:27:31 UTC 2025","TestCategories","test_categories","",""
"","273","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:35 UTC 2025","passed","Wed Nov 05 10:27:35 UTC 2025","TestProducts","test_products","",""
"","28","Delete category","tests.categories","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestCategories","test_categories","",""
"","247","Create category with invalid data fails","tests.categories","Wed Nov 05 10:27:31 UTC 2025","passed","Wed Nov 05 10:27:31 UTC 2025","TestCategories","test_categories","",""
"","286","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:33 UTC 2025","TestProducts","test_products","",""
"","30","Get file","tests.files","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestFiles","test_files","",""
"","35","Update product with invalid data fails","tests.products","Wed Nov 05 10:27:37 UTC 2025","passed","Wed Nov 05 10:27:37 UTC 2025","TestProducts","test_products","",""
"","188","Create user with invalid data fails","tests.users","Wed Nov 05 10:27:39 UTC 2025","passed","Wed Nov 05 10:27:40 UTC 2025","TestUsers","test_users","",""
"","33","Update user with invalid data fails","tests.users","Wed Nov 05 10:27:41 UTC 2025","passed","Wed Nov 05 10:27:41 UTC 2025","TestUsers","test_users","",""
"","42","Update product with invalid data fails","tests.products","Wed Nov 05 10:27:37 UTC 2025","passed","Wed Nov 05 10:27:37 UTC 2025","TestProducts","test_products","",""
"","30","Non-existing email is available","tests.users","Wed Nov 05 10:27:41 UTC 2025","failed","Wed Nov 05 10:27:41 UTC 2025","TestUsers","test_users","",""
"","32","Update product with invalid data fails","tests.products","Wed Nov 05 10:27:37 UTC 2025","passed","Wed Nov 05 10:27:38 UTC 2025","TestProducts","test_products","",""
"","29","Delete product","tests.products","Wed Nov 05 10:27:39 UTC 2025","passed","Wed Nov 05 10:27:39 UTC 2025","TestProducts","test_products","",""
"","395","Create category with invalid data fails","tests.categories","Wed Nov 05 10:27:28 UTC 2025","passed","Wed Nov 05 10:27:29 UTC 2025","TestCategories","test_categories","",""
"","92","Retrieving an authenticated user’s profile","tests.authentication","Wed Nov 05 10:27:30 UTC 2025","passed","Wed Nov 05 10:27:30 UTC 2025","TestAuthentication","test_authentication","",""
"","87","Get locations by origin","tests.locations","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:33 UTC 2025","TestLocations","test_locations","",""
"","33","Update user with invalid data fails","tests.users","Wed Nov 05 10:27:41 UTC 2025","passed","Wed Nov 05 10:27:41 UTC 2025","TestUsers","test_users","",""
"","108","Refreshing tokens with an invalid token returns an error","tests.authentication","Wed Nov 05 10:27:30 UTC 2025","passed","Wed Nov 05 10:27:31 UTC 2025","TestAuthentication","test_authentication","",""
"","262","Create user with invalid data fails","tests.users","Wed Nov 05 10:27:39 UTC 2025","passed","Wed Nov 05 10:27:39 UTC 2025","TestUsers","test_users","",""
"","285","Create user with invalid data fails","tests.users","Wed Nov 05 10:27:39 UTC 2025","passed","Wed Nov 05 10:27:39 UTC 2025","TestUsers","test_users","",""
"","286","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:34 UTC 2025","passed","Wed Nov 05 10:27:34 UTC 2025","TestProducts","test_products","",""
"","31","Update category with invalid data fails","tests.categories","Wed Nov 05 10:27:31 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestCategories","test_categories","",""
"","163","Getting products","tests.products","Wed Nov 05 10:27:38 UTC 2025","passed","Wed Nov 05 10:27:38 UTC 2025","TestProducts","test_products","",""
"","315","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:34 UTC 2025","passed","Wed Nov 05 10:27:34 UTC 2025","TestProducts","test_products","",""
"","98","Getting categories","tests.categories","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestCategories","test_categories","",""
"","89","Get locations with radius","tests.locations","Wed Nov 05 10:27:33 UTC 2025","passed","Wed Nov 05 10:27:33 UTC 2025","TestLocations","test_locations","",""
"","30","Get category by slug","tests.categories","Wed Nov 05 10:27:30 UTC 2025","passed","Wed Nov 05 10:27:30 UTC 2025","TestCategories","test_categories","",""
"","90","Upload file","tests.files","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestFiles","test_files","",""
"","298","Create user with invalid data fails","tests.users","Wed Nov 05 10:27:38 UTC 2025","passed","Wed Nov 05 10:27:39 UTC 2025","TestUsers","test_users","",""
"","30","Update category with invalid data fails","tests.categories","Wed Nov 05 10:27:31 UTC 2025","failed","Wed Nov 05 10:27:31 UTC 2025","TestCategories","test_categories","",""
"","209","Update product","tests.products","Wed Nov 05 10:27:35 UTC 2025","failed","Wed Nov 05 10:27:35 UTC 2025","TestProducts","test_products","",""
"","92","Get locations","tests.locations","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestLocations","test_locations","",""
"","32","Update user with invalid data fails","tests.users","Wed Nov 05 10:27:41 UTC 2025","passed","Wed Nov 05 10:27:41 UTC 2025","TestUsers","test_users","",""
"","359","Create category","tests.categories","Wed Nov 05 10:27:31 UTC 2025","passed","Wed Nov 05 10:27:31 UTC 2025","TestCategories","test_categories","",""
"","193","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:35 UTC 2025","passed","Wed Nov 05 10:27:35 UTC 2025","TestProducts","test_products","",""
"","316","Create product with invalid data fails","tests.products","Wed Nov 05 10:27:32 UTC 2025","passed","Wed Nov 05 10:27:32 UTC 2025","TestProducts","test_products","",""
"","209","Update product with invalid data fails","tests.products","Wed Nov 05 10:27:35 UTC 2025","failed","Wed Nov 05 10:27:36 UTC 2025","TestProducts","test_products","",""
"","34","Get product by ID","tests.products","Wed Nov 05 10:27:36 UTC 2025","failed","Wed Nov 05 10:27:36 UTC 2025","TestProducts","test_products","",""
"","191","Create category with invalid data fails","tests.categories","Wed Nov 05 10:27:29 UTC 2025","passed","Wed Nov 05 10:27:29 UTC 2025","TestCategories","test_categories","",""
"","216","Update user with invalid data fails","tests.users","Wed Nov 05 10:27:40 UTC 2025","broken","Wed Nov 05 10:27:40 UTC 2025","TestUsers","test_users","",""
"","263","Create user with invalid data fails","tests.users","Wed Nov 05 10:27:39 UTC 2025","passed","Wed Nov 05 10:27:39 UTC 2025","TestUsers","test_users","",""
"","296","Create product","tests.products","Wed Nov 05 10:27:33 UTC 2025","passed","Wed Nov 05 10:27:33 UTC 2025","TestProducts","test_products","",""
"","221","Update product with invalid data fails","tests.products","Wed Nov 05 10:27:37 UTC 2025","failed","Wed Nov 05 10:27:38 UTC 2025","TestProducts","test_products","",""
"","30","Get product by slug","tests.products","Wed Nov 05 10:27:34 UTC 2025","failed","Wed Nov 05 10:27:34 UTC 2025","TestProducts","test_products","",""
